"ACCIDENT_NO","SURFACE_COND","Surface Cond Desc","SURFACE_COND_SEQ"
"52002012711 ","1","Dry","1"
"52002012741 ","1","Dry","1"
"52002012742 ","1","Dry","1"
"52002012743 ","9","Unknown","1"
"52002012752 ","1","Dry","1"
"52002012758 ","1","Dry","1"
"52002012771 ","1","Dry","1"
"52002012778 ","1","Dry","1"
"52002012780 ","1","Dry","1"
"52002012782 ","1","Dry","1"
"52002012786 ","1","Dry","1"
"52002012789 ","2","Wet","1"
"52002012791 ","1","Dry","1"
"52002012798 ","1","Dry","1"
"52002012800 ","1","Dry","1"
"52002012802 ","1","Dry","1"
"52002012807 ","1","Dry","1"
"52002012814 ","1","Dry","1"
"52002012845 ","1","Dry","1"
"52002012848 ","1","Dry","1"
"52002012906 ","1","Dry","1"
"52002012908 ","1","Dry","1"
"52002012948 ","1","Dry","1"
"52002012955 ","1","Dry","1"
"52002012963 ","2","Wet","1"
"52002012965 ","1","Dry","1"
"52002012977 ","2","Wet","1"
"52002012981 ","1","Dry","1"
"52002012986 ","2","Wet","1"
"52002012989 ","9","Unknown","1"
"52002012990 ","2","Wet","1"
"52002013092 ","1","Dry","1"
"52002013103 ","1","Dry","1"
"52002013135 ","2","Wet","1"
"52002013138 ","1","Dry","1"
"52002013140 ","1","Dry","1"
"52002013146 ","1","Dry","1"
"52002013150 ","9","Unknown","1"
"52002013155 ","2","Wet","1"
"52002013160 ","2","Wet","1"
"52002013291 ","1","Dry","1"
"52002013296 ","1","Dry","1"
"52002013298 ","1","Dry","1"
"52002013302 ","1","Dry","1"
"52002013304 ","1","Dry","1"
"52002013312 ","1","Dry","1"
"52002013315 ","1","Dry","1"
"52002013317 ","1","Dry","1"
"52002013320 ","1","Dry","1"
"52002013324 ","2","Wet","1"
"52002013327 ","1","Dry","1"
"52002013328 ","1","Dry","1"
"52002013331 ","2","Wet","1"
"52002013332 ","1","Dry","1"
"52002013335 ","1","Dry","1"
"52002013336 ","1","Dry","1"
"52002013337 ","1","Dry","1"
"52002013339 ","2","Wet","1"
"52002013342 ","1","Dry","1"
"52002013343 ","2","Wet","1"
"52002013356 ","1","Dry","1"
"52002013357 ","2","Wet","1"
"52002013358 ","2","Wet","1"
"52002013364 ","1","Dry","1"
"52002013367 ","1","Dry","1"
"52002013368 ","1","Dry","1"
"52002013372 ","1","Dry","1"
"52002013375 ","1","Dry","1"
"52002013378 ","1","Dry","1"
"52002013379 ","1","Dry","1"
"52002013383 ","1","Dry","1"
"52002013384 ","1","Dry","1"
"52002013388 ","1","Dry","1"
"52002013390 ","1","Dry","1"
"52002013400 ","1","Dry","1"
"52002013423 ","1","Dry","1"
"52002013426 ","1","Dry","1"
"52002013467 ","1","Dry","1"
"52002013469 ","2","Wet","1"
"52002013535 ","1","Dry","1"
"52002013536 ","1","Dry","1"
"52002013538 ","1","Dry","1"
"52002013705 ","1","Dry","1"
"52002013706 ","2","Wet","1"
"52002013714 ","1","Dry","1"
"52002013716 ","1","Dry","1"
"52002013718 ","2","Wet","1"
"52002013722 ","2","Wet","1"
"52002013723 ","2","Wet","1"
"52002013724 ","1","Dry","1"
"52002013725 ","1","Dry","1"
"52002013726 ","1","Dry","1"
"52002013742 ","2","Wet","1"
"52002013823 ","1","Dry","1"
"52002013831 ","2","Wet","1"
"52002013834 ","2","Wet","1"
"52002013835 ","1","Dry","1"
"52002013839 ","1","Dry","1"
"52002013841 ","1","Dry","1"
"52002013846 ","1","Dry","1"
"52002013850 ","2","Wet","1"
"52002013853 ","2","Wet","1"
"52002013856 ","1","Dry","1"
"52002013860 ","1","Dry","1"
"52002013862 ","1","Dry","1"
"52002013868 ","1","Dry","1"
"52002013872 ","1","Dry","1"
"52002013874 ","2","Wet","1"
"52002013880 ","1","Dry","1"
"52002013884 ","1","Dry","1"
"52002013887 ","1","Dry","1"
"52002013890 ","2","Wet","1"
"52002013891 ","2","Wet","1"
"52002013892 ","2","Wet","1"
"52002013897 ","1","Dry","1"
"52002013898 ","2","Wet","1"
"52002013899 ","1","Dry","1"
"52002013901 ","1","Dry","1"
"52002014001 ","2","Wet","1"
"52002014005 ","2","Wet","1"
"52002014010 ","2","Wet","1"
"52002014024 ","1","Dry","1"
"52002014028 ","2","Wet","1"
"52002014041 ","2","Wet","1"
"52002014049 ","9","Unknown","1"
"52002014051 ","1","Dry","1"
"52002014052 ","1","Dry","1"
"52002014126 ","1","Dry","1"
"52002014138 ","1","Dry","1"
"52002014142 ","9","Unknown","1"
"52002014150 ","1","Dry","1"
"52002014160 ","1","Dry","1"
"52002014166 ","1","Dry","1"
"52002014172 ","1","Dry","1"
"52002014185 ","1","Dry","1"
"52002014189 ","1","Dry","1"
"52002014190 ","1","Dry","1"
"52002014191 ","1","Dry","1"
"52002014192 ","1","Dry","1"
"52002014193 ","1","Dry","1"
"52002014194 ","1","Dry","1"
"52002014232 ","1","Dry","1"
"52002014239 ","1","Dry","1"
"52002014266 ","1","Dry","1"
"52002014285 ","1","Dry","1"
"52002014289 ","1","Dry","1"
"52002014304 ","1","Dry","1"
"52002014323 ","1","Dry","1"
"52002014453 ","1","Dry","1"
"52002014493 ","1","Dry","1"
"52002014540 ","1","Dry","1"
"52002014549 ","1","Dry","1"
"52002014555 ","2","Wet","1"
"52002014556 ","1","Dry","1"
"52002014560 ","2","Wet","1"
"52002014565 ","1","Dry","1"
"52002014566 ","1","Dry","1"
"52002014568 ","1","Dry","1"
"52002014575 ","1","Dry","1"
"52002014578 ","1","Dry","1"
"52002014579 ","1","Dry","1"
"52002014581 ","2","Wet","1"
"52002014584 ","9","Unknown","1"
"52002014589 ","1","Dry","1"
"52002014592 ","1","Dry","1"
"52002014595 ","1","Dry","1"
"52002014601 ","1","Dry","1"
"52002014606 ","1","Dry","1"
"52002014614 ","1","Dry","1"
"52002014618 ","1","Dry","1"
"52002014622 ","1","Dry","1"
"52002014768 ","1","Dry","1"
"52002014769 ","1","Dry","1"
"52002014770 ","2","Wet","1"
"52002014772 ","2","Wet","1"
"52002014774 ","2","Wet","1"
"52002014777 ","1","Dry","1"
"52002014778 ","1","Dry","1"
"52002014780 ","2","Wet","1"
"52002014783 ","9","Unknown","1"
"52002014784 ","2","Wet","1"
"52002014789 ","1","Dry","1"
"52002014792 ","2","Wet","1"
"52002014795 ","2","Wet","1"
"52002014796 ","1","Dry","1"
"52002014799 ","1","Dry","1"
"52002014804 ","1","Dry","1"
"52002014820 ","1","Dry","1"
"52002014829 ","1","Dry","1"
"52002014831 ","1","Dry","1"
"52002014833 ","1","Dry","1"
"52002014947 ","1","Dry","1"
"52002014956 ","9","Unknown","1"
"52002014960 ","1","Dry","1"
"52002014976 ","1","Dry","1"
"52002014992 ","1","Dry","1"
"52002014999 ","2","Wet","1"
"52002015004 ","1","Dry","1"
"52002015005 ","1","Dry","1"
"52002015013 ","1","Dry","1"
"52002015016 ","1","Dry","1"
"52002015036 ","1","Dry","1"
"52002015039 ","2","Wet","1"
"52002015043 ","1","Dry","1"
"52002015046 ","2","Wet","1"
"52002015050 ","1","Dry","1"
"52002015054 ","2","Wet","1"
"52002015075 ","1","Dry","1"
"52002015078 ","2","Wet","1"
"52002015078 ","3","Muddy","2"
"52002015080 ","1","Dry","1"
"52002015082 ","1","Dry","1"
"52002015083 ","9","Unknown","1"
"52002015085 ","2","Wet","1"
"52002015091 ","1","Dry","1"
"52002015098 ","1","Dry","1"
"52002015102 ","1","Dry","1"
"52002015103 ","1","Dry","1"
"52002015110 ","1","Dry","1"
"52002015125 ","1","Dry","1"
"52002015126 ","3","Muddy","1"
"52002015139 ","1","Dry","1"
"52002015140 ","1","Dry","1"
"52002015142 ","1","Dry","1"
"52002015143 ","1","Dry","1"
"52002015146 ","1","Dry","1"
"52002015147 ","1","Dry","1"
"52002015151 ","1","Dry","1"
"52002015292 ","1","Dry","1"
"52002015295 ","1","Dry","1"
"52002015297 ","1","Dry","1"
"52002015300 ","1","Dry","1"
"52002015303 ","1","Dry","1"
"52002015307 ","1","Dry","1"
"52002015316 ","2","Wet","1"
"52002015329 ","1","Dry","1"
"52002015356 ","1","Dry","1"
"52002015389 ","2","Wet","1"
"52002015393 ","1","Dry","1"
"52002015395 ","1","Dry","1"
"52002015398 ","1","Dry","1"
"52002015402 ","2","Wet","1"
"52002015416 ","1","Dry","1"
"52002015419 ","1","Dry","1"
"52002015424 ","2","Wet","1"
"52002015435 ","1","Dry","1"
"52002015443 ","1","Dry","1"
"52002015446 ","1","Dry","1"
"52002015454 ","1","Dry","1"
"52002015460 ","1","Dry","1"
"52002015462 ","1","Dry","1"
"52002015466 ","1","Dry","1"
"52002015481 ","1","Dry","1"
"52002015576 ","1","Dry","1"
"52002015581 ","2","Wet","1"
"52002015593 ","2","Wet","1"
"52002015597 ","1","Dry","1"
"52002015604 ","1","Dry","1"
"52002015605 ","1","Dry","1"
"52002015618 ","1","Dry","1"
"52002015619 ","1","Dry","1"
"52002015623 ","1","Dry","1"
"52002015634 ","1","Dry","1"
"52002015638 ","1","Dry","1"
"52002015681 ","1","Dry","1"
"52002015760 ","1","Dry","1"
"52002015762 ","1","Dry","1"
"52002015766 ","1","Dry","1"
"52002015767 ","1","Dry","1"
"52002015774 ","1","Dry","1"
"52002015776 ","1","Dry","1"
"52002015777 ","1","Dry","1"
"52002015779 ","1","Dry","1"
"52002015780 ","1","Dry","1"
"52002015783 ","1","Dry","1"
"52002015786 ","1","Dry","1"
"52002015794 ","1","Dry","1"
"52002015819 ","1","Dry","1"
"52002015822 ","1","Dry","1"
"52002015897 ","2","Wet","1"
"52002015903 ","1","Dry","1"
"52002015914 ","1","Dry","1"
"52002015924 ","1","Dry","1"
"52002015927 ","1","Dry","1"
"52002015930 ","1","Dry","1"
"52002015966 ","1","Dry","1"
"52002015968 ","1","Dry","1"
"52002015971 ","1","Dry","1"
"52002015973 ","1","Dry","1"
"52002015977 ","1","Dry","1"
"52002015980 ","1","Dry","1"
"52002016002 ","1","Dry","1"
"52002016055 ","1","Dry","1"
"52002016056 ","1","Dry","1"
"52002016066 ","1","Dry","1"
"52002016068 ","2","Wet","1"
"52002016072 ","1","Dry","1"
"52002016074 ","1","Dry","1"
"52002016076 ","2","Wet","1"
"52002016081 ","1","Dry","1"
"52002016084 ","1","Dry","1"
"52002016089 ","1","Dry","1"
"52002016090 ","2","Wet","1"
"52002016093 ","1","Dry","1"
"52002016094 ","1","Dry","1"
"52002016111 ","1","Dry","1"
"52002016142 ","1","Dry","1"
"52002016200 ","1","Dry","1"
"52002016229 ","1","Dry","1"
"52002016237 ","1","Dry","1"
"52002016248 ","1","Dry","1"
"52002016251 ","2","Wet","1"
"52002016252 ","1","Dry","1"
"52002016253 ","1","Dry","1"
"52002016254 ","1","Dry","1"
"52002016256 ","9","Unknown","1"
"52002016257 ","1","Dry","1"
"52002016261 ","1","Dry","1"
"52002016264 ","1","Dry","1"
"52002016407 ","2","Wet","1"
"52002016455 ","1","Dry","1"
"52002016458 ","1","Dry","1"
"52002016460 ","1","Dry","1"
"52002016462 ","1","Dry","1"
"52002016465 ","1","Dry","1"
"52002016468 ","1","Dry","1"
"52002016474 ","1","Dry","1"
"52002016475 ","1","Dry","1"
"52002016476 ","1","Dry","1"
"52002016482 ","1","Dry","1"
"52002016487 ","1","Dry","1"
"52002016491 ","1","Dry","1"
"52002016499 ","3","Muddy","1"
"52002016501 ","1","Dry","1"
"52002016505 ","1","Dry","1"
"52002016542 ","1","Dry","1"
"52002016545 ","2","Wet","1"
"52002016567 ","1","Dry","1"
"52002016576 ","1","Dry","1"
"52002016584 ","1","Dry","1"
"52002016589 ","2","Wet","1"
"52002016593 ","1","Dry","1"
"52002016607 ","1","Dry","1"
"52002016609 ","1","Dry","1"
"52002016619 ","1","Dry","1"
"52002016628 ","2","Wet","1"
"52002016631 ","1","Dry","1"
"52002016635 ","1","Dry","1"
"52002016638 ","1","Dry","1"
"52002016647 ","1","Dry","1"
"52002016675 ","2","Wet","1"
"52002016677 ","1","Dry","1"
"52002016680 ","1","Dry","1"
"52002016683 ","2","Wet","1"
"52002016684 ","2","Wet","1"
"52002016690 ","1","Dry","1"
"52002016691 ","1","Dry","1"
"52002016693 ","2","Wet","1"
"52002016695 ","1","Dry","1"
"52002016743 ","1","Dry","1"
"52002016822 ","1","Dry","1"
"52002016837 ","1","Dry","1"
"52002016844 ","2","Wet","1"
"52002016922 ","1","Dry","1"
"52002016966 ","1","Dry","1"
"52002016973 ","1","Dry","1"
"52002016974 ","2","Wet","1"
"52002016980 ","1","Dry","1"
"52002016992 ","1","Dry","1"
"52002016998 ","1","Dry","1"
"52002017004 ","1","Dry","1"
"52002017008 ","1","Dry","1"
"52002017015 ","2","Wet","1"
"52002017017 ","1","Dry","1"
"52002017022 ","2","Wet","1"
"52002017025 ","1","Dry","1"
"52002017028 ","9","Unknown","1"
"52002017037 ","1","Dry","1"
"52002017042 ","1","Dry","1"
"52002017060 ","2","Wet","1"
"52002017152 ","1","Dry","1"
"52002017153 ","1","Dry","1"
"52002017156 ","1","Dry","1"
"52002017158 ","1","Dry","1"
"52002017163 ","1","Dry","1"
"52002017166 ","2","Wet","1"
"52002017169 ","1","Dry","1"
"52002017174 ","2","Wet","1"
"52002017292 ","1","Dry","1"
"52002017301 ","1","Dry","1"
"52002017306 ","2","Wet","1"
"52002017321 ","2","Wet","1"
"52002017325 ","1","Dry","1"
"52002017351 ","2","Wet","1"
"52002017356 ","1","Dry","1"
"52002017361 ","2","Wet","1"
"52002017365 ","1","Dry","1"
"52002017370 ","2","Wet","1"
"52002017377 ","1","Dry","1"
"52002017384 ","1","Dry","1"
"52002017389 ","1","Dry","1"
"52002017392 ","2","Wet","1"
"52002017393 ","2","Wet","1"
"52002017399 ","1","Dry","1"
"52002017401 ","2","Wet","1"
"52002017407 ","2","Wet","1"
"52002017410 ","1","Dry","1"
"52002017413 ","1","Dry","1"
"52002017417 ","2","Wet","1"
"52002017421 ","2","Wet","1"
"52002017428 ","1","Dry","1"
"52002017516 ","2","Wet","1"
"52002017537 ","2","Wet","1"
"52002017539 ","2","Wet","1"
"52002017556 ","2","Wet","1"
"52002017559 ","2","Wet","1"
"52002017561 ","1","Dry","1"
"52002017569 ","1","Dry","1"
"52002017571 ","1","Dry","1"
"52002017573 ","1","Dry","1"
"52002017582 ","1","Dry","1"
"52002017656 ","2","Wet","1"
"52002017659 ","2","Wet","1"
"52002017666 ","2","Wet","1"
"52002017671 ","1","Dry","1"
"52002017673 ","2","Wet","1"
"52002017677 ","1","Dry","1"
"52002017686 ","2","Wet","1"
"52002017695 ","2","Wet","1"
"52002017697 ","2","Wet","1"
"52002017698 ","2","Wet","1"
"52002017699 ","1","Dry","1"
"52002017700 ","1","Dry","1"
"52002017705 ","2","Wet","1"
"52002017706 ","2","Wet","1"
"52002017716 ","2","Wet","1"
"52002017717 ","1","Dry","1"
"52002017727 ","1","Dry","1"
"52002017731 ","1","Dry","1"
"52002017759 ","1","Dry","1"
"52002017761 ","1","Dry","1"
"52002017858 ","1","Dry","1"
"52002017860 ","2","Wet","1"
"52002017862 ","2","Wet","1"
"52002017867 ","1","Dry","1"
"52002017871 ","2","Wet","1"
"52002017873 ","2","Wet","1"
"52002017875 ","1","Dry","1"
"52002017880 ","2","Wet","1"
"52002018006 ","2","Wet","1"
"52002018016 ","1","Dry","1"
"52002018023 ","2","Wet","1"
"52002018024 ","2","Wet","1"
"52002018029 ","1","Dry","1"
"52002018030 ","1","Dry","1"
"52002018039 ","1","Dry","1"
"52002018043 ","1","Dry","1"
"52002018108 ","2","Wet","1"
"52002018127 ","1","Dry","1"
"52002018172 ","1","Dry","1"
"52002018176 ","2","Wet","1"
"52002018181 ","1","Dry","1"
"52002018194 ","1","Dry","1"
"52002018197 ","2","Wet","1"
"52002018208 ","1","Dry","1"
"52002018209 ","2","Wet","1"
"52002018224 ","2","Wet","1"
"52002018225 ","1","Dry","1"
"52002018230 ","2","Wet","1"
"52002018233 ","1","Dry","1"
"52002018239 ","1","Dry","1"
"52002018244 ","2","Wet","1"
"52002018247 ","1","Dry","1"
"52002018252 ","1","Dry","1"
"52002018255 ","1","Dry","1"
"52002018263 ","1","Dry","1"
"52002018270 ","2","Wet","1"
"52002018274 ","1","Dry","1"
"52002018277 ","2","Wet","1"
"52002018284 ","1","Dry","1"
"52002018375 ","1","Dry","1"
"52002018376 ","2","Wet","1"
"52002018379 ","1","Dry","1"
"52002018381 ","2","Wet","1"
"52002018383 ","1","Dry","1"
"52002018384 ","1","Dry","1"
"52002018385 ","1","Dry","1"
"52002018389 ","1","Dry","1"
"52002018390 ","2","Wet","1"
"52002018396 ","1","Dry","1"
"52002018402 ","1","Dry","1"
"52002018403 ","1","Dry","1"
"52002018405 ","1","Dry","1"
"52002018406 ","1","Dry","1"
"52002018407 ","2","Wet","1"
"52002018411 ","2","Wet","1"
"52002018508 ","1","Dry","1"
"52002018510 ","2","Wet","1"
"52002018512 ","1","Dry","1"
"52002018532 ","1","Dry","1"
"52002018538 ","2","Wet","1"
"52002018560 ","1","Dry","1"
"52002018563 ","1","Dry","1"
"52002018665 ","1","Dry","1"
"52002018666 ","1","Dry","1"
"52002018689 ","1","Dry","1"
"52002018697 ","1","Dry","1"
"52002018710 ","1","Dry","1"
"52002018718 ","1","Dry","1"
"52002018723 ","1","Dry","1"
"52002018726 ","1","Dry","1"
"52002018727 ","1","Dry","1"
"52002018735 ","1","Dry","1"
"52002018747 ","2","Wet","1"
"52002018748 ","1","Dry","1"
"52002018763 ","2","Wet","1"
"52002018775 ","1","Dry","1"
"52002018777 ","1","Dry","1"
"52002018786 ","1","Dry","1"
"52002018795 ","1","Dry","1"
"52002018807 ","2","Wet","1"
"52002018813 ","1","Dry","1"
"52002018822 ","1","Dry","1"
"52002018825 ","1","Dry","1"
"52002018828 ","1","Dry","1"
"52002018832 ","1","Dry","1"
"52002018836 ","2","Wet","1"
"52002018836 ","3","Muddy","2"
"52002018842 ","1","Dry","1"
"52002019031 ","1","Dry","1"
"52002019078 ","1","Dry","1"
"52002019100 ","1","Dry","1"
"52002019106 ","1","Dry","1"
"52002019112 ","1","Dry","1"
"52002019116 ","2","Wet","1"
"52002019123 ","2","Wet","1"
"52002019124 ","2","Wet","1"
"52002019126 ","2","Wet","1"
"52002019127 ","1","Dry","1"
"52002019129 ","1","Dry","1"
"52002019131 ","1","Dry","1"
"52002019143 ","9","Unknown","1"
"52002019150 ","1","Dry","1"
"52002019152 ","1","Dry","1"
"52002019154 ","2","Wet","1"
"52002019162 ","2","Wet","1"
"52002019166 ","1","Dry","1"
"52002019172 ","2","Wet","1"
"52002019177 ","1","Dry","1"
"52002019188 ","2","Wet","1"
"52002019194 ","1","Dry","1"
"52002019199 ","1","Dry","1"
"52002019207 ","1","Dry","1"
"52002019209 ","2","Wet","1"
"52002019210 ","1","Dry","1"
"52002019270 ","1","Dry","1"
"52002019273 ","1","Dry","1"
"52002019277 ","2","Wet","1"
"52002019285 ","1","Dry","1"
"52002019286 ","1","Dry","1"
"52002019294 ","1","Dry","1"
"52002019295 ","1","Dry","1"
"52002019297 ","1","Dry","1"
"52002019300 ","1","Dry","1"
"52002019311 ","1","Dry","1"
"52002019313 ","1","Dry","1"
"52002019317 ","1","Dry","1"
"52002019323 ","1","Dry","1"
"52002019326 ","1","Dry","1"
"52002019362 ","1","Dry","1"
"52002019382 ","1","Dry","1"
"52002019383 ","1","Dry","1"
"52002019384 ","1","Dry","1"
"52002019385 ","1","Dry","1"
"52002019386 ","1","Dry","1"
"52002019388 ","1","Dry","1"
"52002019391 ","2","Wet","1"
"52002019394 ","1","Dry","1"
"52002019406 ","1","Dry","1"
"52002019528 ","1","Dry","1"
"52002019530 ","1","Dry","1"
"52002019573 ","1","Dry","1"
"52002019589 ","1","Dry","1"
"52002019603 ","1","Dry","1"
"52002019605 ","1","Dry","1"
"52002019614 ","2","Wet","1"
"52002019618 ","9","Unknown","1"
"52002019619 ","1","Dry","1"
"52002019620 ","2","Wet","1"
"52002019624 ","1","Dry","1"
"52002019627 ","1","Dry","1"
"52002019663 ","1","Dry","1"
"52002019723 ","1","Dry","1"
"52002019761 ","2","Wet","1"
"52002019768 ","1","Dry","1"
"52002019776 ","2","Wet","1"
"52002019787 ","1","Dry","1"
"52002019791 ","1","Dry","1"
"52002019814 ","1","Dry","1"
"52002019829 ","1","Dry","1"
"52002019830 ","2","Wet","1"
"52002019834 ","2","Wet","1"
"52002019835 ","1","Dry","1"
"52002019837 ","1","Dry","1"
"52002019845 ","1","Dry","1"
"52002019848 ","1","Dry","1"
"52002019849 ","1","Dry","1"
"52002019851 ","1","Dry","1"
"52002019867 ","1","Dry","1"
"52002019888 ","1","Dry","1"
"52002019966 ","1","Dry","1"
"52002019968 ","1","Dry","1"
"52002019970 ","1","Dry","1"
"52002019973 ","1","Dry","1"
"52002019975 ","2","Wet","1"
"52002019977 ","1","Dry","1"
"52002019979 ","1","Dry","1"
"52002019983 ","2","Wet","1"
"52002019984 ","1","Dry","1"
"52002019985 ","2","Wet","1"
"52002019987 ","2","Wet","1"
"52002019992 ","1","Dry","1"
"52002019993 ","1","Dry","1"
"52002019997 ","1","Dry","1"
"52002019999 ","1","Dry","1"
"52002020001 ","1","Dry","1"
"52002020101 ","2","Wet","1"
"52002020119 ","1","Dry","1"
"52002020130 ","1","Dry","1"
"52002020164 ","1","Dry","1"
"52002020165 ","1","Dry","1"
"52002020238 ","1","Dry","1"
"52002020245 ","1","Dry","1"
"52002020251 ","1","Dry","1"
"52002020254 ","1","Dry","1"
"52002020261 ","2","Wet","1"
"52002020283 ","1","Dry","1"
"52002020353 ","1","Dry","1"
"52002020355 ","1","Dry","1"
"52002020358 ","1","Dry","1"
"52002020369 ","2","Wet","1"
"52002020384 ","1","Dry","1"
"52002020393 ","1","Dry","1"
"52002020420 ","2","Wet","1"
"52002020431 ","1","Dry","1"
"52002020442 ","1","Dry","1"
"52002020570 ","2","Wet","1"
"52002020652 ","2","Wet","1"
"52002020654 ","1","Dry","1"
"52002020660 ","2","Wet","1"
"52002020667 ","2","Wet","1"
"52002020674 ","1","Dry","1"
"52002020679 ","2","Wet","1"
"52002020686 ","1","Dry","1"
"52002020689 ","2","Wet","1"
"52002020714 ","2","Wet","1"
"52002020741 ","1","Dry","1"
"52002020748 ","1","Dry","1"
"52002020772 ","1","Dry","1"
"52002020797 ","1","Dry","1"
"52002020820 ","1","Dry","1"
"52002020821 ","1","Dry","1"
"52002020829 ","1","Dry","1"
"52002020832 ","1","Dry","1"
"52002020838 ","2","Wet","1"
"52002020840 ","1","Dry","1"
"52002020843 ","1","Dry","1"
"52002020844 ","1","Dry","1"
"52002020847 ","1","Dry","1"
"52002020868 ","1","Dry","1"
"52002020968 ","1","Dry","1"
"52002020970 ","2","Wet","1"
"52002020970 ","3","Muddy","2"
"52002020973 ","1","Dry","1"
"52002020976 ","1","Dry","1"
"52002020977 ","1","Dry","1"
"52002020981 ","1","Dry","1"
"52002020982 ","1","Dry","1"
"52002020984 ","1","Dry","1"
"52002020985 ","2","Wet","1"
"52002020986 ","1","Dry","1"
"52002020994 ","1","Dry","1"
"52002021004 ","2","Wet","1"
"52002021017 ","1","Dry","1"
"52002021020 ","2","Wet","1"
"52002021027 ","1","Dry","1"
"52002021044 ","9","Unknown","1"
"52002021112 ","2","Wet","1"
"52002021126 ","1","Dry","1"
"52002021128 ","1","Dry","1"
"52002021132 ","1","Dry","1"
"52002021133 ","1","Dry","1"
"52002021135 ","1","Dry","1"
"52002021136 ","1","Dry","1"
"52002021137 ","1","Dry","1"
"52002021139 ","1","Dry","1"
"52002021142 ","1","Dry","1"
"52002021216 ","2","Wet","1"
"52002021233 ","2","Wet","1"
"52002021235 ","2","Wet","1"
"52002021272 ","1","Dry","1"
"52002021278 ","1","Dry","1"
"52002021279 ","1","Dry","1"
"52002021280 ","1","Dry","1"
"52002021281 ","1","Dry","1"
"52002021282 ","1","Dry","1"
"52002021283 ","1","Dry","1"
"52002021290 ","1","Dry","1"
"52002021292 ","1","Dry","1"
"52002021295 ","1","Dry","1"
"52002021296 ","1","Dry","1"
"52002021313 ","2","Wet","1"
"52002021323 ","1","Dry","1"
"52002021332 ","1","Dry","1"
"52002021337 ","1","Dry","1"
"52002021339 ","1","Dry","1"
"52002021341 ","1","Dry","1"
"52002021350 ","2","Wet","1"
"52002021352 ","2","Wet","1"
"52002021354 ","1","Dry","1"
"52002021366 ","1","Dry","1"
"52002021371 ","2","Wet","1"
"52002021373 ","2","Wet","1"
"52002021378 ","1","Dry","1"
"52002021517 ","1","Dry","1"
"52002021680 ","1","Dry","1"
"52002021683 ","1","Dry","1"
"52002021695 ","1","Dry","1"
"52002021710 ","2","Wet","1"
"52002021723 ","1","Dry","1"
"52002021729 ","3","Muddy","1"
"52002021730 ","1","Dry","1"
"52002021731 ","1","Dry","1"
"52002021743 ","2","Wet","1"
"52002021743 ","3","Muddy","2"
"52002021748 ","2","Wet","1"
"52002021749 ","1","Dry","1"
"52002021752 ","1","Dry","1"
"52002021810 ","1","Dry","1"
"52002021816 ","1","Dry","1"
"52002021818 ","3","Muddy","1"
"52002021824 ","2","Wet","1"
"52002021915 ","1","Dry","1"
"52002022037 ","1","Dry","1"
"52002022039 ","1","Dry","1"
"52002022056 ","1","Dry","1"
"52002022057 ","1","Dry","1"
"52002022058 ","2","Wet","1"
"52002022058 ","3","Muddy","2"
"52002022060 ","1","Dry","1"
"52002022064 ","2","Wet","1"
"52002022071 ","1","Dry","1"
"52002022074 ","2","Wet","1"
"52002022075 ","1","Dry","1"
"52002022076 ","2","Wet","1"
"52002022078 ","2","Wet","1"
"52002022080 ","1","Dry","1"
"52002022084 ","2","Wet","1"
"52002022088 ","1","Dry","1"
"52002022090 ","1","Dry","1"
"52002022097 ","1","Dry","1"
"52002022118 ","1","Dry","1"
"52002022185 ","2","Wet","1"
"52002022189 ","1","Dry","1"
"52002022194 ","1","Dry","1"
"52002022195 ","1","Dry","1"
"52002022281 ","1","Dry","1"
"52002022288 ","1","Dry","1"
"52002022294 ","2","Wet","1"
"52002022317 ","2","Wet","1"
"52002022458 ","1","Dry","1"
"52002022460 ","1","Dry","1"
"52002022461 ","1","Dry","1"
"52002022462 ","2","Wet","1"
"52002022476 ","1","Dry","1"
"52002022479 ","2","Wet","1"
"52002022482 ","9","Unknown","1"
"52002022490 ","2","Wet","1"
"52002022492 ","2","Wet","1"
"52002022495 ","2","Wet","1"
"52002022498 ","1","Dry","1"
"52002022504 ","2","Wet","1"
"52002022505 ","1","Dry","1"
"52002022510 ","1","Dry","1"
"52002022517 ","1","Dry","1"
"52002022529 ","2","Wet","1"
"52002022531 ","2","Wet","1"
"52002022532 ","1","Dry","1"
"52002022536 ","2","Wet","1"
"52002022643 ","1","Dry","1"
"52002022674 ","2","Wet","1"
"52002022680 ","2","Wet","1"
"52002022683 ","1","Dry","1"
"52002022685 ","1","Dry","1"
"52002022688 ","2","Wet","1"
"52002022689 ","1","Dry","1"
"52002022690 ","1","Dry","1"
"52002022692 ","1","Dry","1"
"52002022693 ","2","Wet","1"
"52002022697 ","2","Wet","1"
"52002022699 ","2","Wet","1"
"52002022703 ","1","Dry","1"
"52002022704 ","1","Dry","1"
"52002022705 ","1","Dry","1"
"52002022706 ","1","Dry","1"
"52002022709 ","2","Wet","1"
"52002022712 ","2","Wet","1"
"52002022797 ","2","Wet","1"
"52002022799 ","2","Wet","1"
"52002022826 ","1","Dry","1"
"52002022844 ","1","Dry","1"
"52002022846 ","2","Wet","1"
"52002022852 ","1","Dry","1"
"52002022857 ","2","Wet","1"
"52002022860 ","2","Wet","1"
"52002022862 ","2","Wet","1"
"52002022866 ","1","Dry","1"
"52002022949 ","9","Unknown","1"
"52002022960 ","2","Wet","1"
